Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,flow_key,predicted_label
40.0,6,91.5,12.291748142927371,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,335,54,136,83.75,37.330729075834206,335,0.08260196447372437,4,1393.5833333333333,"('104.18.18.125', '192.168.1.125')",DDoS
40.0,6,103.66666666666667,0.4790209220503442,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,3,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,482,54,374,160.66666666666666,184.75208614068026,482,0.09130994478861491,3,34133.333333333336,"('162.159.133.234', '192.168.1.125')",DDoS
40.0,6,98.8,15.042707577187812,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,995,54,660,199.0,259.7267795203259,995,0.06242661476135254,5,67458.0,"('104.18.18.125', '192.168.1.125')",DDoS
40.0,6,91.5,2.6095970505519377,0.0,0.0,0.0,0.5,1.0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1120,54,476,186.66666666666666,168.77164058770853,1120,0.8315671682357788,6,28483.86666666667,"('103.28.54.101', '192.168.1.125')",DoS
40.0,6,123.5,42.627314973613935,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,314,54,100,78.5,24.94660965609021,314,0.09584170579910278,4,622.3333333333334,"('192.168.1.125', '34.120.208.123')",DDoS
40.0,6,79.33333333333333,2.146602201617563,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,3,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,352,54,191,117.33333333333333,69.0820767879291,352,0.8085144360860189,3,4772.333333333333,"('162.159.133.234', '192.168.1.125')",DDoS
40.0,6,98.8,15.485753696152694,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,957,54,622,191.4,242.87404142888553,957,0.2931279182434082,5,58987.8,"('104.18.18.125', '192.168.1.125')",DDoS
28.0,17,153.8,1.246897178274644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,479,91,103,95.8,6.572670690061993,479,0.2946155071258545,5,43.199999999999996,"('192.168.1.124', '224.0.0.251')",Mirai
28.0,17,255.0,0.6303652685434941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,435,87,87,87.0,0.0,435,0.523166275024414,5,0.0,"('192.168.1.127', '224.0.0.251')",Mirai
28.0,17,255.0,0.6237512309419814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,835,167,167,167.0,0.0,835,0.11266984939575195,5,0.0,"('192.168.1.127', '239.255.255.250')",Mirai
40.0,6,98.8,15.459600438469426,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,885,54,550,177.0,211.00473928326824,885,0.13805842399597168,5,44523.0,"('104.18.18.125', '192.168.1.125')",DDoS
28.0,17,1.0,14.472799044878299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501,167,167,167.0,0.0,501,0.08759196599324544,3,0.0,"('192.168.1.124', '239.255.255.250')",Mirai
40.0,6,87.44444444444444,0.7454463354862544,0.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,9,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,976,54,189,108.44444444444444,55.31977745596757,976,0.12456165419684516,9,3060.2777777777774,"('162.159.133.234', '192.168.1.125')",DDoS
28.0,17,255.0,0.7772382791386826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,342,81,87,85.5,3.0,342,0.543388307094574,4,9.0,"('192.168.1.127', '224.0.0.251')",Mirai
28.0,17,255.0,0.7487735125483072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501,167,167,167.0,0.0,501,0.09443124135335286,3,0.0,"('192.168.1.127', '239.255.255.250')",Mirai
40.0,6,98.8,15.446949430191037,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,845,54,510,169.0,193.34683860875512,845,0.2533473014831543,5,37383.0,"('104.18.18.125', '192.168.1.125')",DDoS
28.0,17,1.0,14.213932304021906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501,167,167,167.0,0.0,501,0.2866396903991699,3,0.0,"('192.168.1.124', '239.255.255.250')",Mirai
40.0,6,79.33333333333333,0.21887859620587835,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317,60,149,105.66666666666667,44.54585652261424,317,0.13662894566853842,3,1984.3333333333333,"('103.28.54.101', '192.168.1.125')",DoS
40.0,6,85.0,0.26192489164298777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,228,54,60,57.0,3.4641016151377544,228,0.409462034702301,4,12.0,"('192.168.1.125', '34.227.36.214')",DDoS
40.0,6,98.8,15.135160102077343,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,995,54,660,199.0,259.7267795203259,995,0.11793951988220215,5,67458.0,"('104.18.18.125', '192.168.1.125')",DDoS
40.0,6,91.5,0.5331511208947265,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,484,54,203,121.0,78.32836863699724,484,0.23416322469711304,4,6135.333333333333,"('162.159.133.234', '192.168.1.125')",DDoS
28.0,17,255.0,0.6648414177278353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,668,167,167,167.0,0.0,668,0.10980486869812012,4,0.0,"('192.168.1.127', '239.255.255.250')",Mirai
28.0,17,255.0,0.6250505935374513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,435,87,87,87.0,0.0,435,0.850028133392334,5,0.0,"('192.168.1.127', '224.0.0.251')",Mirai
40.0,6,98.8,15.11079727636272,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,846,54,511,169.2,193.7877705119701,846,0.06897907257080078,5,37553.7,"('104.18.18.125', '192.168.1.125')",DDoS
40.0,6,125.0,32.01270035109144,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,3,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254,54,100,84.66666666666667,26.558112382722783,254,0.12926165262858072,3,705.3333333333333,"('192.168.1.125', '34.120.208.123')",DDoS
28.0,17,1.0,14.748716818671445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501,167,167,167.0,0.0,501,0.3929634888966878,3,0.0,"('192.168.1.124', '239.255.255.250')",Mirai
28.0,17,255.0,0.747529668366715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501,167,167,167.0,0.0,501,0.12289547920227051,3,0.0,"('192.168.1.127', '239.255.255.250')",Mirai
40.0,6,91.5,38.52235149327584,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1458,54,761,364.5,365.34595476981355,1458,0.31197959184646606,4,133477.66666666666,"('103.28.54.101', '192.168.1.125')",DoS
40.0,6,103.66666666666667,0.751571304504681,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,3,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,471,54,242,157.0,95.28378665859161,471,0.5877359708150228,3,9079.0,"('162.159.133.234', '192.168.1.125')",DDoS
40.0,6,98.8,14.95932314860586,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,993,54,659,198.6,259.3439800727983,993,0.2994729518890381,5,67259.29999999999,"('104.18.18.125', '192.168.1.125')",DDoS
40.0,6,73.25,1.273973624218081,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,359,54,152,89.75,44.90267252625394,359,0.23795318603515625,4,2016.25,"('162.159.133.234', '192.168.1.125')",DDoS
40.0,6,98.8,1.8972987120564369,0.0,0.0,0.0,0.4,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,471,54,172,94.2,56.41985466128037,471,0.21736068725585939,5,3183.2000000000003,"('162.159.133.234', '192.168.1.125')",DDoS
40.0,6,98.8,15.455624127598044,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,844,54,510,168.8,193.39002042504677,844,0.03423781394958496,5,37399.700000000004,"('104.18.18.125', '192.168.1.125')",DDoS
28.0,17,1.0,14.201964338519952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501,167,167,167.0,0.0,501,0.1151750882466634,3,0.0,"('192.168.1.124', '239.255.255.250')",Mirai
40.0,6,187.0,1552.870788596816,0.25,0.0,0.0,0.25,1.0,0.0,0.0,8,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,552,54,117,69.0,23.293162700059185,552,0.05347621440887451,8,542.5714285714286,"('13.248.241.7', '192.168.1.125')",DDoS
43.6,6,199.4,1707.8480394152857,0.2,0.0,0.0,0.3,1.0,0.0,0.0,10,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,684,54,93,68.4,14.953260514014994,684,0.06018021106719971,10,223.6,"('192.168.1.125', '75.2.76.8')",DDoS
40.0,6,86.28571428571429,36.283310120849094,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,0.0,7,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1061,54,538,151.57142857142858,173.9251344140702,1061,0.049429314477103095,7,30249.95238095238,"('162.159.133.234', '192.168.1.125')",DDoS
40.0,6,98.8,15.111624803462234,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,843,54,509,168.6,192.94895698085543,843,0.3069416046142578,5,37229.299999999996,"('104.18.18.125', '192.168.1.125')",DDoS
40.0,6,103.66666666666667,1.6357863627009501,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,6,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1739,54,782,289.8333333333333,324.83806221972617,1739,0.3673545519510905,6,105519.76666666668,"('104.18.18.125', '192.168.1.125')",DDoS
40.0,6,91.5,8.178613909265694,0.0,0.0,0.0,0.5,1.0,0.0,0.0,8,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1503,54,510,187.875,169.708521126245,1503,0.15845641493797302,8,28800.98214285714,"('162.159.133.234', '192.168.1.125')",DDoS
48.0,6,161.33333333333334,9.794763894175643,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186,54,66,62.0,6.928203230275509,186,0.11258554458618164,3,48.0,"('192.168.1.125', '52.87.25.106')",Mirai
48.0,6,162.0,10.845832604267857,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186,54,66,62.0,6.928203230275509,186,0.09139808019002278,3,48.0,"('192.168.1.125', '52.6.24.110')",Mirai
48.0,6,162.0,10.200536012205383,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186,54,66,62.0,6.928203230275509,186,0.015439748764038086,3,48.0,"('192.168.1.125', '44.199.91.127')",Mirai
48.0,6,160.0,11.323806618304143,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186,54,66,62.0,6.928203230275509,186,0.047586520512898765,3,48.0,"('192.168.1.125', '3.218.105.13')",Mirai
48.0,6,163.33333333333334,11.19109757659414,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186,54,66,62.0,6.928203230275509,186,0.07952594757080078,3,48.0,"('192.168.1.125', '34.227.237.182')",Mirai
48.0,6,161.0,9.854157758470814,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186,54,66,62.0,6.928203230275509,186,0.10564653078715007,3,48.0,"('192.168.1.125', '50.16.4.106')",Mirai
48.0,6,160.33333333333334,10.5494876969292,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186,54,66,62.0,6.928203230275509,186,0.0891706148783366,3,48.0,"('192.168.1.125', '3.219.57.154')",Mirai
40.0,6,95.55555555555556,5.4496794398437025,0.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,9,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1390,54,511,154.44444444444446,162.7368359584817,1390,0.06272739834255642,9,26483.277777777777,"('104.18.18.125', '192.168.1.125')",DDoS
41.09090909090909,6,187.6818181818182,20.21108703708733,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.3181818181818182,0.8636363636363636,0.0,0.0,19,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8210,54,1506,373.1818181818182,561.9793790797154,8210,0.04258332469246604,22,315820.8225108224,"('100.24.179.138', '192.168.1.125')",DDoS
40.0,6,185.0,17.078723789784863,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1435,54,670,143.5,188.0834625608772,1435,0.013047599792480468,10,35375.38888888889,"('192.168.1.125', '34.204.139.236')",DDoS
40.0,6,194.11111111111111,2046.6675341574496,0.2222222222222222,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,9,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,606,54,93,67.33333333333333,16.301840386901105,606,0.021234777238633897,9,265.75,"('13.248.241.7', '192.168.1.125')",DDoS
40.0,6,79.33333333333333,0.6222277342731248,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,3,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,391,54,180,130.33333333333334,67.09942871093116,391,0.7278382778167725,3,4502.333333333333,"('162.159.133.234', '192.168.1.125')",DDoS
40.0,6,98.8,14.935448216137376,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,882,54,548,176.4,210.16969334326012,882,0.6723080158233643,5,44171.3,"('104.18.18.125', '192.168.1.125')",DDoS
28.0,17,1.0,14.26944641010288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501,167,167,167.0,0.0,501,0.14369988441467285,3,0.0,"('192.168.1.124', '239.255.255.250')",Mirai
40.0,6,103.66666666666667,0.17061191803156592,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,403,54,241,134.33333333333334,96.24101689681657,403,0.21197732289632162,3,9262.333333333334,"('103.28.54.101', '192.168.1.125')",DoS
40.0,6,98.8,15.311478761152403,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,844,54,510,168.8,193.39002042504677,844,0.7927937507629395,5,37399.700000000004,"('104.18.18.125', '192.168.1.125')",DDoS
40.0,6,98.8,14.69465432227659,0.0,0.0,0.0,0.6,1.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,994,54,660,198.8,259.7877980198454,994,0.1513211727142334,5,67489.7,"('104.18.18.125', '192.168.1.125')",DDoS
40.0,6,103.66666666666667,0.483221000210333,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,3,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,345,54,237,115.0,105.65509926170151,345,0.21515814463297525,3,11163.0,"('162.159.133.234', '192.168.1.125')",DDoS
40.0,6,85.0,0.2618511563044923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,228,54,60,57.0,3.4641016151377544,228,0.07363718748092651,4,12.0,"('192.168.1.125', '34.227.36.214')",DDoS
